_c0,User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
2059,Flash Alert,FlashAlert_me,2022-06-28,tte 15s delayed issued press release on june 28 184100 totalenergies se dclaration des transactions sur actions propres,0.0,0.0,0.0,Bullish,neutral
2060,Flash Alert,FlashAlert_me,2022-06-28,tte 15s delayed issued press release on june 28 184100 totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
2052,Flash Alert,FlashAlert_me,2022-06-29,tte 15s delayed issued press release on june 29 0200 totalenergies se uk regulatory announcement totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
5087,Flash Alert,FlashAlert_me,2022-03-01,tte 15s delayed issued press release on march 01 043500 totalenergies se uk regulatory announcement totalenergies statement concerning the war in ukraine,0.0,0.0,0.0,Bullish,neutral
4931,Flash Alert,FlashAlert_me,2022-03-03,tte 15s delayed issued press release on march 03 025100 totalenergies se uk regulatory announcement totalenergies invests in sustainable forestry in southeast asia,0.0,0.0,0.0,Bullish,neutral
4795,Flash Alert,FlashAlert_me,2022-03-07,tte 15s delayed issued press release on march 07 122300 totalenergies se dclaration des transactions sur actions propres,0.0,0.0,0.0,Bullish,neutral
4796,Flash Alert,FlashAlert_me,2022-03-07,tte 15s delayed issued press release on march 07 122300 totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
4794,Flash Alert,FlashAlert_me,2022-03-07,tte 15s delayed issued press release on march 07 122300 totalenergies se uk regulatory announcement disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
4689,Flash Alert,FlashAlert_me,2022-03-11,tte 15s delayed issued press release on march 11 065500 totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers,0.0,0.0,0.0,Bullish,neutral
4690,Flash Alert,FlashAlert_me,2022-03-11,tte 15s delayed issued press release on march 11 065500 totalenergies se uk regulatory announcement total voting rights,0.0,0.0,0.0,Bullish,neutral
4563,Flash Alert,FlashAlert_me,2022-03-14,tte 15s delayed issued press release on march 14 131500 totalenergies se uk regulatory announcement transaction in own shares,0.0,0.0,0.0,Bullish,neutral
4505,Flash Alert,FlashAlert_me,2022-03-16,tte 15s delayed issued press release on march 16 032900 totalenergies se uk regulatory announcement totalenergies implements its responsible withdrawal from myanmar,0.0,0.0,0.0,Bullish,neutral
4459,Flash Alert,FlashAlert_me,2022-03-17,tte 15s delayed issued press release on march 17 05500 totalenergies se uk regulatory announcement totalenergies convening of the annual shareholders meeting of may 25 2022,0.0,0.0,0.0,Bullish,neutral
4379,Flash Alert,FlashAlert_me,2022-03-21,tte 15s delayed issued press release on march 21 1300 totalenergies se dclaration des transactions sur actions propres,0.0,0.0,0.0,Bullish,neutral
4378,Flash Alert,FlashAlert_me,2022-03-21,tte 15s delayed issued press release on march 21 1300 totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
4380,Flash Alert,FlashAlert_me,2022-03-21,tte 15s delayed issued press release on march 21 1300 totalenergies se uk regulatory announcement disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
4324,Flash Alert,FlashAlert_me,2022-03-22,tte 15s delayed issued press release on march 22 134400 totalenergies se uk regulatory announcement russia totalenergies shares its principles of conduct,0.0,0.0,0.0,Bullish,neutral
3989,Flash Alert,FlashAlert_me,2022-03-24,tte 15s delayed issued press release on march 24 125800 totalenergies se uk regulatory announcement totalenergies reports on the progress made in 2021 and expands its ambition towards carbon neutrality,0.0,0.0,0.0,Bullish,positive
3966,Flash Alert,FlashAlert_me,2022-03-25,tte 15s delayed issued press release on march 25 050500 totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers,0.0,0.0,0.0,Bullish,neutral
3964,Flash Alert,FlashAlert_me,2022-03-25,tte 15s delayed issued press release on march 25 050500 totalenergies se uk regulatory announcement total voting rights,0.0,0.0,0.0,Bullish,neutral
3908,Flash Alert,FlashAlert_me,2022-03-28,tte 15s delayed issued press release on march 28 1200 totalenergies se uk regulatory announcement transaction in own shares,0.0,0.0,0.0,Bullish,neutral
3880,Flash Alert,FlashAlert_me,2022-03-30,tte 15s delayed issued press release on march 30 0200 totalenergies se uk regulatory announcement totalenergies publishes its first tax transparency report,0.0,0.0,0.0,Bullish,neutral
3843,Flash Alert,FlashAlert_me,2022-03-31,tte 15s delayed issued press release on march 31 084100 totalenergies se uk regulatory announcement totalenergies and sempra expand north american strategic alliance for the development of lng exports and renewables,0.0,0.0,0.0,Bearish,positive
3401,Flash Alert,FlashAlert_me,2022-05-03,tte 15s delayed issued press release on may 03 0200 totalenergies se uk regulatory announcement totalenergies brazil start of production from the first development phase of the giant mero field,0.0,0.0,0.0,Bullish,neutral
3371,Flash Alert,FlashAlert_me,2022-05-04,tte 15s delayed issued press release on may 04 0600 totalenergies se uk regulatory announcement totalenergies ordinary and extraordinary shareholders meeting on may 25 2022,0.0,0.0,0.0,Bullish,neutral
3315,Flash Alert,FlashAlert_me,2022-05-09,tte 15s delayed issued press release on may 09 132400 totalenergies se uk regulatory announcement disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
3256,Flash Alert,FlashAlert_me,2022-05-13,tte 15s delayed issued press release on may 13 100 totalenergies se uk regulatory announcement totalenergies and rsted partner to participate in dutch offshore wind tenders,0.0,0.0,0.0,Bullish,positive
3227,Flash Alert,FlashAlert_me,2022-05-16,tte 15s delayed issued press release on may 16 032900 totalenergies se uk regulatory announcement methane emissions reduction totalenergies implements a worldwide dronebased detection campaign,0.0,0.0,0.0,Bullish,neutral
3217,Flash Alert,FlashAlert_me,2022-05-17,tte 15s delayed issued press release on may 17 0200 totalenergies se uk regulatory announcement totalenergies disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
3187,Flash Alert,FlashAlert_me,2022-05-17,tte 15s delayed issued press release on may 17 134500 totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers,0.0,0.0,0.0,Bullish,neutral
3180,Flash Alert,FlashAlert_me,2022-05-18,tte 15s delayed issued press release on may 18 0200 totalenergies se uk regulatory announcement total voting rights,0.0,0.0,0.0,Bullish,neutral
3178,Flash Alert,FlashAlert_me,2022-05-18,tte 15s delayed issued press release on may 18 030300 totalenergies se uk regulatory announcement plastic recycling totalenergies and new hope energy partner on us advanced recycling project,0.0,0.0,0.0,Bullish,neutral
2896,Flash Alert,FlashAlert_me,2022-05-25,tte 15s delayed issued press release on may 25 081600 totalenergies se ordinary and extraordinary shareholders meeting of may 25 2022,0.0,0.0,0.0,Bullish,neutral
2895,Flash Alert,FlashAlert_me,2022-05-25,tte 15s delayed issued press release on may 25 081600 totalenergies se uk regulatory announcement totalenergies se ordinary and extraordinary shareholders meeting of may 25 2022,0.0,0.0,0.0,Bullish,neutral
2544,Flash Alert,FlashAlert_me,2022-05-30,tte 15s delayed issued press release on may 30 070700 totalenergies se uk regulatory announcement totalenergies welcomes the first 10 startups to its electricity startup accelerator totalenergies on at station f in paris,0.0,0.0,0.0,Bearish,positive
2531,Flash Alert,FlashAlert_me,2022-05-30,tte 15s delayed issued press release on may 30 134700 totalenergies se dclaration des transactions sur actions propres,0.0,0.0,0.0,Bullish,neutral
2532,Flash Alert,FlashAlert_me,2022-05-30,tte 15s delayed issued press release on may 30 134700 totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
2523,Flash Alert,FlashAlert_me,2022-05-31,tte 15s delayed issued press release on may 31 0200 totalenergies se uk regulatory announcement totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
2509,Flash Alert,FlashAlert_me,2022-05-31,tte 15s delayed issued press release on may 31 132100 totalenergies se uk regulatory announcement capital increase reserved for employees of totalenergies in 2022,0.0,0.0,0.0,Bullish,positive
6373,Flash Alert,FlashAlert_me,2021-11-08,tte 15s delayed issued press release on november 08 022300 totalenergies se republic of the congo the planting of more than one million trees begins on the batk plateaux 1,0.0,0.0,1.0,Bullish,neutral
6372,Flash Alert,FlashAlert_me,2021-11-08,tte 15s delayed issued press release on november 08 022300 totalenergies se uk regulatory announcement totalenergies se republic of the congo the planting of more than one million trees begins on the batk plateaux,0.0,0.0,0.0,Bullish,neutral
6366,Flash Alert,FlashAlert_me,2021-11-08,tte 15s delayed issued press release on november 08 101200 totalenergies se uk regulatory announcement totalenergies confirms its commitment to youth with a new production school in le havre,0.0,0.0,0.0,Bullish,positive
6338,Flash Alert,FlashAlert_me,2021-11-10,tte 15s delayed issued press release on november 10 024500 totalenergies se uk regulatory announcement totalenergies and daimler truck ag partner to develop hydrogen ecosystem for transportation in europe,0.0,0.0,0.0,Bullish,positive
6289,Flash Alert,FlashAlert_me,2021-11-15,tte 15s delayed issued press release on november 15 12200 totalenergies se uk regulatory announcement transaction in own shares 1,0.0,0.0,1.0,Bullish,neutral
6260,Flash Alert,FlashAlert_me,2021-11-23,tte 15s delayed issued press release on november 23 0200 totalenergies se uk regulatory announcement totalenergies se disclosure of transactions in own shares 1,0.0,0.0,1.0,Bullish,neutral
6257,Flash Alert,FlashAlert_me,2021-11-23,tte 15s delayed issued press release on november 23 02500 totalenergies se uk regulatory announcement libya totalenergies strengthens its presence and implements its multienergy strategy,0.0,0.0,0.0,Bullish,positive
6222,Flash Alert,FlashAlert_me,2021-11-29,tte 15s delayed issued press release on november 29 024600 totalenergies se uk regulatory announcement totalenergies launches its largest solar power plant in france,0.0,0.0,0.0,Bullish,positive
6189,Flash Alert,FlashAlert_me,2021-12-02,tte 15s delayed issued press release on november 29 132700 totalenergies se dclaration des transactions sur actions propres,0.0,0.0,0.0,Bullish,neutral
6210,Flash Alert,FlashAlert_me,2021-11-30,tte 15s delayed issued press release on november 30 023400 totalenergies se uk regulatory announcement united states totalenergies and clean energy launch the construction of their first biogas unit,0.0,0.0,0.0,Bullish,neutral
6208,Flash Alert,FlashAlert_me,2021-11-30,tte 15s delayed issued press release on november 30 024300 totalenergies se uk regulatory announcement totalenergies taiwan production startup of the yunlin offshore wind farm,0.0,0.0,0.0,Bullish,neutral
6660,Flash Alert,FlashAlert_me,2021-10-13,tte 15s delayed issued press release on october 13 120300 totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers,0.0,0.0,0.0,Bullish,neutral
6644,Flash Alert,FlashAlert_me,2021-10-15,tte 15s delayed issued press release on october 15 030200 totalenergies se main indicators 1,0.0,0.0,1.0,Bullish,neutral
6645,Flash Alert,FlashAlert_me,2021-10-15,tte 15s delayed issued press release on october 15 030200 totalenergies se principaux indicateurs,0.0,0.0,0.0,Bullish,neutral
6646,Flash Alert,FlashAlert_me,2021-10-15,tte 15s delayed issued press release on october 15 030200 totalenergies se uk regulatory announcement trading statement,0.0,0.0,0.0,Bullish,neutral
6632,Flash Alert,FlashAlert_me,2021-10-18,tte 15s delayed issued press release on october 18 061300 totalenergies se uk regulatory announcement scotland totalenergies and scotwind partners commit to local industrial development,0.0,0.0,0.0,Bullish,positive
6515,Flash Alert,FlashAlert_me,2021-10-26,tte 15s delayed issued press release on october 26 030300 totalenergies se uk regulatory announcement plastic recycling plastic energy freepoint ecosystems and totalenergies partner on advanced recycling project in the us,0.0,0.0,0.0,Bullish,neutral
6482,Flash Alert,FlashAlert_me,2021-10-28,tte 15s delayed issued press release on october 28 061500 totalenergies se uk regulatory announcement 3rd quarter results,0.0,0.0,0.0,Bullish,neutral
706,Flash Alert,FlashAlert_me,2022-09-05,tte 15s delayed issued press release on september 05 130400 totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
6911,Flash Alert,FlashAlert_me,2021-09-08,tte 15s delayed issued press release on september 08 043400 totalenergies se uk regulatory announcement appointment to the executive committee of totalenergies,0.0,0.0,0.0,Bullish,neutral
623,Flash Alert,FlashAlert_me,2022-09-13,tte 15s delayed issued press release on september 13 0200 totalenergies se uk regulatory announcement totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
619,Flash Alert,FlashAlert_me,2022-09-13,tte 15s delayed issued press release on september 13 063500 totalenergies se uk regulatory announcement research totalenergies and the technical university of denmark create a center of excellence in decarbonized energies,0.0,0.0,0.0,Bullish,positive
593,Flash Alert,FlashAlert_me,2022-09-15,tte 15s delayed issued press release on september 15 02400 totalenergies se uk regulatory announcement iraq totalenergies sells its nonoperated interest in the sarsang oil field,0.0,0.0,0.0,Bullish,neutral
584,Flash Alert,FlashAlert_me,2022-09-15,tte 15s delayed issued press release on september 15 060500 totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers,0.0,0.0,0.0,Bullish,neutral
585,Flash Alert,FlashAlert_me,2022-09-15,tte 15s delayed issued press release on september 15 060500 totalenergies se uk regulatory announcement total voting rights,0.0,0.0,0.0,Bullish,neutral
533,Flash Alert,FlashAlert_me,2022-09-16,tte 15s delayed issued press release on september 16 10400 totalenergies se uk regulatory announcement oman totalenergies signs exploration and production sharing agreement for onshore block 11,0.0,0.0,0.0,Bullish,positive
487,Flash Alert,FlashAlert_me,2022-09-19,tte 15s delayed issued press release on september 19 0300 totalenergies se argentina launch of the fenix offshore gas project,0.0,0.0,0.0,Bullish,neutral
488,Flash Alert,FlashAlert_me,2022-09-19,tte 15s delayed issued press release on september 19 0300 totalenergies se argentine lancement du projet gazier offshore de fenix,0.0,0.0,0.0,Bullish,neutral
474,Flash Alert,FlashAlert_me,2022-09-19,tte 15s delayed issued press release on september 19 1200 totalenergies se dclaration des transactions sur actions propres,0.0,0.0,0.0,Bullish,neutral
473,Flash Alert,FlashAlert_me,2022-09-19,tte 15s delayed issued press release on september 19 1200 totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
222,Flash Alert,FlashAlert_me,2022-09-26,tte 15s delayed issued press release on september 26 0200 totalenergies se uk regulatory announcement qatar totalenergies selected as qatarenergys first partner in the north field south lng project,0.0,0.0,0.0,Bullish,positive
212,Flash Alert,FlashAlert_me,2022-09-26,tte 15s delayed issued press release on september 26 100800 totalenergies se uk regulatory announcement grandpuits zerocrude platform totalenergies and saria join forces to produce sustainable aviation fuels,0.0,0.0,0.0,Bullish,positive
206,Flash Alert,FlashAlert_me,2022-09-26,tte 15s delayed issued press release on september 26 1200 totalenergies se dclaration des transactions sur actions propres,0.0,0.0,0.0,Bullish,neutral
208,Flash Alert,FlashAlert_me,2022-09-26,tte 15s delayed issued press release on september 26 1200 totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
207,Flash Alert,FlashAlert_me,2022-09-26,tte 15s delayed issued press release on september 26 1200 totalenergies se uk regulatory announcement totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
6806,Flash Alert,FlashAlert_me,2021-09-27,tte 15s delayed issued press release on september 27 024700 totalenergies se uk regulatory announcement totalenergies and safran create a strategic partnership to accelerate the decarbonization of the aviation industry,0.0,0.0,0.0,Bullish,positive
178,Flash Alert,FlashAlert_me,2022-09-27,tte 15s delayed issued press release on september 27 083300 totalenergies se uk regulatory announcement totalenergies energy outlook 2022 totalenergies publishes its annual contribution to the energy transition dialogue,0.0,0.0,0.0,Bullish,neutral
116,Flash Alert,FlashAlert_me,2022-09-28,tte 15s delayed issued press release on september 28 1200 totalenergies se dclaration des transactions sur actions propres,0.0,0.0,0.0,Bullish,neutral
114,Flash Alert,FlashAlert_me,2022-09-28,tte 15s delayed issued press release on september 28 1200 totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
115,Flash Alert,FlashAlert_me,2022-09-28,tte 15s delayed issued press release on september 28 1200 totalenergies se uk regulatory announcement totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
6761,Flash Alert,FlashAlert_me,2021-09-29,tte 15s delayed issued press release on september 29 024900 totalenergies se uk regulatory announcement offshore wind totalenergies green investment group and ridg reveal west of orkney scotwind bid in scotland,0.0,0.0,0.0,Bullish,neutral
5932,Jeff Quiggle,macroQmicro,2022-01-11,tte 2year high intraday moving above shortterm supportresistance in continuation of breakout from 2 month invertedheadshoulders se formerly total sa ixg,0.0,0.0,0.0,Bullish,positive
1979,CapEdge Feed,investor_feed,2022-07-01,tte 6k totalenergies se 1 jul 600am current report foreign docohcom totalenergies se 6k current report tte 1 jul 22 current report foreign 6k sec filing by totalenergies se on 1 jul 22 600am,0.0,0.0,0.0,Bullish,neutral
5402,CapEdge Feed,investor_feed,2022-02-10,tte 6k totalenergies se 10 feb 1005am current report foreign docohcom totalenergies se 6k current report tte 10 feb 22 current report foreign 6k sec filing by totalenergies se on 10 feb 22 1005am,0.0,0.0,0.0,Bullish,neutral
3419,CapEdge Feed,investor_feed,2022-05-02,tte 6k totalenergies se 2 may 601am current report foreign docohcom totalenergies se 6k current report tte 2 may 22 current report foreign 6k sec filing by totalenergies se on 2 may 22 601am,0.0,0.0,0.0,Bullish,neutral
3512,CapEdge Feed,investor_feed,2022-04-28,tte 6k totalenergies se 28 apr 1023am current report foreign docohcom totalenergies se 6k current report tte 28 apr 22 current report foreign 6k sec filing by totalenergies se on 28 apr 22 1023am,0.0,0.0,0.0,Bullish,neutral
1412,CapEdge Feed,investor_feed,2022-07-29,tte 6k totalenergies se 29 jul 601am current report foreign capedgecom totalenergies se 6k current report tte 29 jul 22 current report foreign 6k sec filing by totalenergies se on 29 jul 22 601am,0.0,0.0,0.0,Bullish,neutral
5672,CapEdge Feed,investor_feed,2022-01-31,tte 6k totalenergies se 31 jan 1202pm current report foreign docohcom totalenergies se 6k current report tte 31 jan 22 current report foreign 6k sec filing by totalenergies se on 31 jan 22 1202pm,0.0,0.0,0.0,Bullish,neutral
3796,CapEdge Feed,investor_feed,2022-04-04,tte 6k totalenergies se 4 apr 746am current report foreign docohcom totalenergies se 6k current report tte 4 apr 22 current report foreign 6k sec filing by totalenergies se on 4 apr 22 746am,0.0,0.0,0.0,Bullish,neutral
5983,CapEdge Feed,investor_feed,2022-01-04,tte 6k totalenergies se 4 jan 1005am current report foreign capedgecom totalenergies se 6k current report tte 4 jan 22 current report foreign 6k sec filing by totalenergies se on 4 jan 22 1005am,0.0,0.0,0.0,Bullish,neutral
1844,GetOnTrade,GetOnTrade,2022-07-15,tte after plunging 141 in 4 weeks heres why the trend might reverse for totalenergies se sponsored adr tte zackscom after plunging 141 in 4 weeks heres why the trend might reverse for totalenergies se sponsored totalenergies se sponsored adr tte has become technically an oversold stock now which implies exhaustion of the heavy selling pressure on it this combined with strong agreement among wall street,0.0,0.0,0.0,Bullish,negative
5848,STCK.PRO,StckPro,2022-01-19,tte dogef unprf new article analysts offer insights on utilities companies orsted otherdogef totalenergies tte and uniper se otherunprf get all the latest tte related news here,0.0,0.0,0.0,Bearish,neutral
3744,UsMarketNews,UsMarketNews,2022-04-07,tte downgrade piper sandler downgrades totalenergies se tte to neutral,0.0,0.0,0.0,Bullish,negative
7019,Tickeron,Tickeron,2021-08-18,tte enters a downtrend because momentum indicator dropped below the 0 level on august 17 2021 view odds for this and other indicators,0.0,0.0,0.0,Bullish,negative
6637,Tickeron,Tickeron,2021-10-15,tte in 123 uptrend growing for three consecutive days on october 14 2021 view odds for this and other indicators 1,0.0,0.0,1.0,Bullish,neutral
6519,Tickeron,Tickeron,2021-10-25,tte in downtrend its price expected to drop as it breaks its higher bollinger band on september 27 2021 view odds for this and other indicators,0.0,0.0,0.0,Bullish,negative
6823,Tickeron,Tickeron,2021-09-25,tte in downtrend its price may drop because broke its higher bollinger band on september 23 2021 view odds for this and other indicators,0.0,0.0,0.0,Bullish,negative
7333,Tickeron,Tickeron,2021-07-11,tte in downtrend rsi indicator exits overbought zone view odds for this and other indicators,0.0,0.0,0.0,Bullish,negative
7404,Tickeron,Tickeron,2021-06-30,tte in downtrend stochastic indicator ascends into oversold zone view odds for this and other indicators,0.0,0.0,0.0,Bullish,neutral
7440,Tickeron,Tickeron,2021-06-22,tte in downtrend stochastic indicator climbs into oversold zone view odds for this and other indicators,0.0,0.0,0.0,Bullish,positive
7247,Tickeron,Tickeron,2021-07-22,tte in downtrend stochastic indicator is staying in oversold zone for 15 days view odds for this and other indicators 1,0.0,0.0,1.0,Bullish,negative
7367,Tickeron,Tickeron,2021-07-06,tte in downtrend stochastic indicator stays in oversold zone for 3 days view odds for this and other indicators,0.0,0.0,0.0,Bullish,negative
7419,Tickeron,Tickeron,2021-06-27,tte in uptrend price expected to rise as it breaks its lower bollinger band on june 18 2021 view odds for this and other indicators,0.0,0.0,0.0,Bullish,positive
7227,Tickeron,Tickeron,2021-07-26,tte in uptrend price may jump up because it broke its lower bollinger band on july 19 2021 view odds for this and other indicators,0.0,0.0,0.0,Bullish,positive
7424,Tickeron,Tickeron,2021-06-25,tte in uptrend price may jump up because it broke its lower bollinger band on june 18 2021 view odds for this and other indicators,0.0,0.0,0.0,Bullish,positive
7035,Tickeron,Tickeron,2021-08-13,tte in uptrend rsi indicator exits oversold zone view odds for this and other indicators,0.0,0.0,0.0,Bullish,negative
6983,Tickeron,Tickeron,2021-08-28,tte in uptrend stochastic indicator recovers from oversold zone view odds for this and other indicators,0.0,0.0,0.0,Bullish,positive
1578,Stock News Bot,StockNewsBot2,2022-07-28,tte jxhly spwr totalenergies se second quarter and first half 2022 results stocktitannet totalenergies se second quarter and first half 2022 results tte stock news the board of directors of totalenergies se meeting on july 27 2022 under the chairmanship of ceo patrick pouyann approved,0.0,0.0,0.0,Bullish,neutral
7025,StockMacro,StockMacroDaily,2021-08-18,tte longterm forecasting of totalenergies se august 2021,0.0,0.0,0.0,Bullish,neutral
6490,TradeTheNews.com,Trade_The_News,2021-10-28,tte reports q3 adj net 477b v 848m adj ebitda 112b v 867b yy rev 491b v 272b totalenergies se production 281mboepd v 272mboepd 4 yy european refining margin indicator 204ton v 102ton qq more at tradethenewscom home trade the news real time stock forex bond news analysis squawk active trader community with real time news get the news market news and analysis expert financial analysis investment ideas forex news and more,0.0,0.0,0.0,Bullish,neutral
3674,CapEdge Feed,investor_feed,2022-04-13,tte s8 pos totalenergies se 13 apr 1050am s8 pos docohcom totalenergies se s8 pos registration of securities for employees posteffective amendment tte registration of securities for employees posteffective amendment s8 pos sec filing by totalenergies se on 13 apr 22 1050am,0.0,0.0,0.0,Bullish,neutral
3673,CapEdge Feed,investor_feed,2022-04-13,tte s8 totalenergies se 13 apr 1057am registration of securities for employees docohcom totalenergies se s8 registration of securities for employees tte 13 apr 22 registration of securities for employees s8 sec filing by totalenergies se on 13 apr 22 1057am,0.0,0.0,0.0,Bearish,neutral
3954,Quantisnow,quantisnow,2022-03-25,tte sec form 20f filed by totalenergies se 45 seconds delayed quantisnowcom quantisnow fastest customizable news feed in the world follow your favorite companies spacs or topics and get alerted as soon as material information break out sec filings fda approvals press releases,0.0,0.0,0.0,Bearish,neutral
5065,Quantisnow,quantisnow,2022-03-01,tte sec form 6k filed by totalenergies se 45 seconds delayed,0.0,0.0,0.0,Bullish,neutral
3797,Quantisnow,quantisnow,2022-04-04,tte sec form 6k filed by totalenergies se 45 seconds delayed quantisnowcom quantisnow fastest customizable news feed in the world follow your favorite companies spacs or topics and get alerted as soon as material information break out sec filings fda approvals press releases,0.0,0.0,0.0,Bearish,neutral
3672,Quantisnow,quantisnow,2022-04-13,tte sec form s8 filed by totalenergies se 45 seconds delayed,0.0,0.0,0.0,Bullish,neutral
1096,Quantisnow,quantisnow,2022-08-18,tte sec form sc 13da filed by totalenergies se amendment 45 seconds delayed quantisnowcom quantisnow fastest customizable news feed in the world follow your favorite companies spacs or topics and get alerted as soon as material information break out sec filings fda approvals press releases,0.0,0.0,0.0,Bearish,neutral
5444,Briefing.com,Briefingcom,2022-02-10,tte totalenergies se acquires sunpowers spwr commercial industrial solar business for 250 mln 1 1,0.0,1.0,1.0,Bullish,neutral
1070,Briefing.com,Briefingcom,2022-08-22,tte totalenergies se and eni e have made a significant gas discovery at the cronos1 well in block 6 offshore,0.0,0.0,0.0,Bullish,positive
205,Briefing.com,Briefingcom,2022-09-26,tte totalenergies se and saria concluded an agreement to develop sustainable aviation fuel production on the,0.0,0.0,0.0,Bullish,positive
7257,Briefing.com,Briefingcom,2021-07-21,tte totalenergies se and technip energies thnpf sign cooperation agreement to develop lowcarbon lng solutions 1,0.0,1.0,0.0,Bullish,positive
490,Stock Titan,stock_titan,2022-09-19,tte totalenergies se argentina launch of the fenix offshore gas project stocktitannet totalenergies se argentina launch of the fenix offshore gas tte stock news totalenergies has approved the final investment decision for the fenix gas development located 60 km off the coast of tierra,0.0,0.0,0.0,Bullish,positive
489,Stock News Bot,StockNewsBot2,2022-09-19,tte totalenergies se argentina launch of the fenix offshore gas project stocktitannet totalenergies se argentina launch of the fenix offshore gas tte stock news totalenergies has approved the final investment decision for the fenix gas development located 60 km off the coast of tierra 1,0.0,0.0,1.0,Bullish,positive
3535,Briefing.com,Briefingcom,2022-04-28,tte totalenergies se beats on top and bottom lines raises dividend 1 1,0.0,1.0,1.0,Bullish,neutral
4381,Stock News Bot,StockNewsBot2,2022-03-21,tte totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
477,Yelpful Stock Alerts,FastestAlert,2022-09-19,tte totalenergies se disclosure of transactions in own shares stock news alerts in bio,0.0,0.0,0.0,Bullish,neutral
2255,Yelpful Stock Alerts,FastestAlert,2022-06-20,tte totalenergies se disclosure of transactions in own shares stock news alerts in bio 1,0.0,0.0,1.0,Bullish,neutral
879,Stock News Bot,StockNewsBot2,2022-08-29,tte totalenergies se disclosure of transactions in own shares stocktitannet totalenergies se disclosure of transactions in own shares tte stock news i n accordance with the authorization given by the ordinary shareholders general meeting on may 25 2022 to trade on its,0.0,0.0,0.0,Bullish,neutral
476,Stock News Bot,StockNewsBot2,2022-09-19,tte totalenergies se disclosure of transactions in own shares stocktitannet totalenergies se disclosure of transactions in own shares tte stock news in accordance with the authorization given by the ordinary shareholders general meeting on may 25 2022 to trade on its,0.0,0.0,0.0,Bullish,neutral
3100,Stock News Bot,StockNewsBot2,2022-05-23,tte totalenergies se disclosure of transactions in own shares stocktitannet totalenergies se disclosure of transactions in own shares tte stock news in accordance with the authorization given by the ordinary shareholders general meeting on may 28 2021 to trade on its,0.0,0.0,0.0,Bullish,neutral
4797,Stock News Bot,StockNewsBot2,2022-03-07,tte totalenergies se disclosure of transactions in own shares stocktitannet totalenergies se disclosure of transactions in own shares tte stock news in accordance with the authorization given by the ordinary shareholders general meeting on may 28 2021 to trade on its 1,0.0,0.0,1.0,Bullish,neutral
2534,Stock News Bot,StockNewsBot2,2022-05-30,tte totalenergies se disclosure of transactions in own shares stocktitannet totalenergies se disclosure of transactions in own shares tte stock news in accordance with the authorizations given by the ordinary shareholders general meetings on may 28 2021 and may 25 2022 to,0.0,0.0,0.0,Bullish,neutral
4214,Quantisnow,quantisnow,2022-03-23,tte totalenergies se downgraded by deutsche bank 45 seconds delayed quantisnowcom quantisnow fastest customizable news feed in the world follow your favorite companies spacs or topics and get alerted as soon as material information break out sec filings fda approvals press releases,0.0,0.0,0.0,Bearish,neutral
1097,Stock Illuminati,StockIlluminat1,2022-08-18,tte totalenergies se files form sc 13da today check out the details stockilluminaticom insights news and analysis,0.0,0.0,0.0,Bullish,neutral
1055,Yelpful Stock Alerts,FastestAlert,2022-08-23,tte totalenergies se first power at scotlands largest offshore wind farm stock news alerts in bio,0.0,0.0,0.0,Bullish,neutral
1054,Stock News Bot,StockNewsBot2,2022-08-23,tte totalenergies se first power at scotlands largest offshore wind farm stocktitannet totalenergies se first power at scotlands largest offshore tte stock news totalenergies and its partner sse renewables has announced first power generation from the seagreen offshore wind farm 27 km,0.0,0.0,0.0,Bullish,neutral
